Country,Income_group,Code,Year,Cereal_energy_share,GDP,Population
Saint Vincent and the Grenadines,Upper middle income,VCT,1999,41,8508.97265625,114009
Saint Vincent and the Grenadines,Upper middle income,VCT,2000,42,8646.51171875,113832
Saint Vincent and the Grenadines,Upper middle income,VCT,2001,42,8785.7265625,113653
Saint Vincent and the Grenadines,Upper middle income,VCT,2002,41,9323.634765625,113466
Saint Vincent and the Grenadines,Upper middle income,VCT,1823,NA,NA,26175
Saint Vincent and the Grenadines,Upper middle income,VCT,1932,NA,NA,50566
Saint Vincent and the Grenadines,Upper middle income,VCT,1836,NA,NA,27952
Saint Vincent and the Grenadines,Upper middle income,VCT,1837,NA,NA,28094
Saint Vincent and the Grenadines,Upper middle income,VCT,1864,NA,NA,33550
Saint Vincent and the Grenadines,Upper middle income,VCT,1839,NA,NA,28379
Saint Vincent and the Grenadines,Upper middle income,VCT,1961,NA,NA,85683
Saint Vincent and the Grenadines,Upper middle income,VCT,1843,NA,NA,28958
Saint Vincent and the Grenadines,Upper middle income,VCT,1963,NA,NA,88662
Saint Vincent and the Grenadines,Upper middle income,VCT,1964,NA,NA,90067
Saint Vincent and the Grenadines,Upper middle income,VCT,1965,NA,NA,91515
Saint Vincent and the Grenadines,Upper middle income,VCT,1966,NA,NA,92976
Saint Vincent and the Grenadines,Upper middle income,VCT,1967,NA,NA,94402
Saint Vincent and the Grenadines,Upper middle income,VCT,2003,39,10019.5380859375,113119
Saint Vincent and the Grenadines,Upper middle income,VCT,1824,NA,NA,26308
Saint Vincent and the Grenadines,Upper middle income,VCT,1970,NA,NA,98478
Saint Vincent and the Grenadines,Upper middle income,VCT,1933,NA,NA,51877
Saint Vincent and the Grenadines,Upper middle income,VCT,1838,NA,NA,28236
Saint Vincent and the Grenadines,Upper middle income,VCT,1935,NA,NA,54602
Saint Vincent and the Grenadines,Upper middle income,VCT,1936,NA,NA,56017
Saint Vincent and the Grenadines,Upper middle income,VCT,1937,NA,NA,57469
Saint Vincent and the Grenadines,Upper middle income,VCT,1938,NA,NA,58959
Saint Vincent and the Grenadines,Upper middle income,VCT,1939,NA,NA,60252
Saint Vincent and the Grenadines,Upper middle income,VCT,1817,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1857,NA,NA,31388
Saint Vincent and the Grenadines,Upper middle income,VCT,1858,NA,NA,31592
Saint Vincent and the Grenadines,Upper middle income,VCT,1859,NA,NA,31831
Saint Vincent and the Grenadines,Upper middle income,VCT,1835,NA,NA,27811
Saint Vincent and the Grenadines,Upper middle income,VCT,1822,NA,NA,26043
Saint Vincent and the Grenadines,Upper middle income,VCT,1862,NA,NA,32769
Saint Vincent and the Grenadines,Upper middle income,VCT,1904,NA,NA,45521
Saint Vincent and the Grenadines,Upper middle income,VCT,1905,NA,NA,44917
Saint Vincent and the Grenadines,Upper middle income,VCT,1906,NA,NA,44321
Saint Vincent and the Grenadines,Upper middle income,VCT,1907,NA,NA,43734
Saint Vincent and the Grenadines,Upper middle income,VCT,1908,NA,NA,43154
Saint Vincent and the Grenadines,Upper middle income,VCT,1909,NA,NA,42732
Saint Vincent and the Grenadines,Upper middle income,VCT,1869,NA,NA,35595
Saint Vincent and the Grenadines,Upper middle income,VCT,1870,NA,NA,36035
Saint Vincent and the Grenadines,Upper middle income,VCT,1831,NA,NA,27255
Saint Vincent and the Grenadines,Upper middle income,VCT,1832,NA,NA,27393
Saint Vincent and the Grenadines,Upper middle income,VCT,1860,NA,NA,32106
Saint Vincent and the Grenadines,Upper middle income,VCT,1874,NA,NA,37932
Saint Vincent and the Grenadines,Upper middle income,VCT,2004,38,10416.9423828125,112621
Saint Vincent and the Grenadines,Upper middle income,VCT,2005,37,10666.6181640625,112056
Saint Vincent and the Grenadines,Upper middle income,VCT,2006,36,11488.248046875,111443
Saint Vincent and the Grenadines,Upper middle income,VCT,2007,36,11881.6875,110836
Saint Vincent and the Grenadines,Upper middle income,VCT,2008,35,12082.755859375,110333
Saint Vincent and the Grenadines,Upper middle income,VCT,1962,NA,NA,87202
Saint Vincent and the Grenadines,Upper middle income,VCT,1924,NA,NA,45573
Saint Vincent and the Grenadines,Upper middle income,VCT,1925,NA,NA,45971
Saint Vincent and the Grenadines,Upper middle income,VCT,1926,NA,NA,46373
Saint Vincent and the Grenadines,Upper middle income,VCT,1927,NA,NA,46778
Saint Vincent and the Grenadines,Upper middle income,VCT,1928,NA,NA,47187
Saint Vincent and the Grenadines,Upper middle income,VCT,1833,NA,NA,27532
Saint Vincent and the Grenadines,Upper middle income,VCT,1969,NA,NA,97147
Saint Vincent and the Grenadines,Upper middle income,VCT,1931,NA,NA,49448
Saint Vincent and the Grenadines,Upper middle income,VCT,1809,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1934,NA,NA,53222
Saint Vincent and the Grenadines,Upper middle income,VCT,1811,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1812,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1813,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1814,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1815,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1816,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1976,NA,NA,104727
Saint Vincent and the Grenadines,Upper middle income,VCT,1977,NA,NA,105516
Saint Vincent and the Grenadines,Upper middle income,VCT,1978,NA,NA,106252
Saint Vincent and the Grenadines,Upper middle income,VCT,1979,NA,NA,106896
Saint Vincent and the Grenadines,Upper middle income,VCT,1861,NA,NA,32419
Saint Vincent and the Grenadines,Upper middle income,VCT,1981,NA,NA,108209
Saint Vincent and the Grenadines,Upper middle income,VCT,1982,NA,NA,108989
Saint Vincent and the Grenadines,Upper middle income,VCT,1983,NA,NA,109700
Saint Vincent and the Grenadines,Upper middle income,VCT,1984,NA,NA,110344
Saint Vincent and the Grenadines,Upper middle income,VCT,1985,NA,NA,110925
Saint Vincent and the Grenadines,Upper middle income,VCT,1986,NA,NA,111406
Saint Vincent and the Grenadines,Upper middle income,VCT,1987,NA,NA,111789
Saint Vincent and the Grenadines,Upper middle income,VCT,1400,NA,NA,2311
Saint Vincent and the Grenadines,Upper middle income,VCT,1911,NA,NA,42358
Saint Vincent and the Grenadines,Upper middle income,VCT,1871,NA,NA,36489
Saint Vincent and the Grenadines,Upper middle income,VCT,1872,NA,NA,36958
Saint Vincent and the Grenadines,Upper middle income,VCT,1873,NA,NA,37442
Saint Vincent and the Grenadines,Upper middle income,VCT,1915,NA,NA,42999
Saint Vincent and the Grenadines,Upper middle income,VCT,1916,NA,NA,43200
Saint Vincent and the Grenadines,Upper middle income,VCT,1917,NA,NA,43402
Saint Vincent and the Grenadines,Upper middle income,VCT,1918,NA,NA,43604
Saint Vincent and the Grenadines,Upper middle income,VCT,1919,NA,NA,43843
Saint Vincent and the Grenadines,Upper middle income,VCT,1920,NA,NA,44120
Saint Vincent and the Grenadines,Upper middle income,VCT,1840,NA,NA,28523
Saint Vincent and the Grenadines,Upper middle income,VCT,1841,NA,NA,28667
Saint Vincent and the Grenadines,Upper middle income,VCT,1923,NA,NA,45178
Saint Vincent and the Grenadines,Upper middle income,VCT,1802,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1803,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1804,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1968,NA,NA,95775
Saint Vincent and the Grenadines,Upper middle income,VCT,1847,NA,NA,29550
Saint Vincent and the Grenadines,Upper middle income,VCT,1848,NA,NA,29699
Saint Vincent and the Grenadines,Upper middle income,VCT,1849,NA,NA,29858
Saint Vincent and the Grenadines,Upper middle income,VCT,1810,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1851,NA,NA,30204
Saint Vincent and the Grenadines,Upper middle income,VCT,1852,NA,NA,30391
Saint Vincent and the Grenadines,Upper middle income,VCT,1853,NA,NA,30588
Saint Vincent and the Grenadines,Upper middle income,VCT,1854,NA,NA,30786
Saint Vincent and the Grenadines,Upper middle income,VCT,1855,NA,NA,30986
Saint Vincent and the Grenadines,Upper middle income,VCT,1856,NA,NA,31186
Saint Vincent and the Grenadines,Upper middle income,VCT,200,NA,NA,0
Saint Vincent and the Grenadines,Upper middle income,VCT,300,NA,NA,1
Saint Vincent and the Grenadines,Upper middle income,VCT,400,NA,NA,2
Saint Vincent and the Grenadines,Upper middle income,VCT,500,NA,NA,4
Saint Vincent and the Grenadines,Upper middle income,VCT,1980,NA,NA,107499
Saint Vincent and the Grenadines,Upper middle income,VCT,700,NA,NA,18
Saint Vincent and the Grenadines,Upper middle income,VCT,800,NA,NA,36
Saint Vincent and the Grenadines,Upper middle income,VCT,900,NA,NA,72
Saint Vincent and the Grenadines,Upper middle income,VCT,1000,NA,NA,144
Saint Vincent and the Grenadines,Upper middle income,VCT,1100,NA,NA,288
Saint Vincent and the Grenadines,Upper middle income,VCT,1200,NA,NA,577
Saint Vincent and the Grenadines,Upper middle income,VCT,1300,NA,NA,1155
Saint Vincent and the Grenadines,Upper middle income,VCT,2010,34,11447.6171875,109324
Saint Vincent and the Grenadines,Upper middle income,VCT,2021,NA,NA,104340
Saint Vincent and the Grenadines,Upper middle income,VCT,1912,NA,NA,42403
Saint Vincent and the Grenadines,Upper middle income,VCT,1913,NA,NA,42601
Saint Vincent and the Grenadines,Upper middle income,VCT,1914,NA,NA,42800
Saint Vincent and the Grenadines,Upper middle income,VCT,1720,NA,NA,21643
Saint Vincent and the Grenadines,Upper middle income,VCT,1730,NA,NA,23417
Saint Vincent and the Grenadines,Upper middle income,VCT,1875,NA,NA,38429
Saint Vincent and the Grenadines,Upper middle income,VCT,1876,NA,NA,38932
Saint Vincent and the Grenadines,Upper middle income,VCT,1877,NA,NA,39442
Saint Vincent and the Grenadines,Upper middle income,VCT,1878,NA,NA,39958
Saint Vincent and the Grenadines,Upper middle income,VCT,1921,NA,NA,44434
Saint Vincent and the Grenadines,Upper middle income,VCT,1922,NA,NA,44787
Saint Vincent and the Grenadines,Upper middle income,VCT,1974,NA,NA,102966
Saint Vincent and the Grenadines,Upper middle income,VCT,2011,35,11393.62109375,108722
Saint Vincent and the Grenadines,Upper middle income,VCT,1990,NA,6547.35205078125,112507
Saint Vincent and the Grenadines,Upper middle income,VCT,1991,NA,6408.39208984375,112802
Saint Vincent and the Grenadines,Upper middle income,VCT,1846,NA,NA,29401
Saint Vincent and the Grenadines,Upper middle income,VCT,1929,NA,NA,47764
Saint Vincent and the Grenadines,Upper middle income,VCT,1930,NA,NA,48516
Saint Vincent and the Grenadines,Upper middle income,VCT,1808,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,2016,NA,12163.67578125,105971
Saint Vincent and the Grenadines,Upper middle income,VCT,2017,NA,12245.1259765625,105568
Saint Vincent and the Grenadines,Upper middle income,VCT,1971,NA,NA,99718
Saint Vincent and the Grenadines,Upper middle income,VCT,1972,NA,NA,100867
Saint Vincent and the Grenadines,Upper middle income,VCT,1973,NA,NA,101941
Saint Vincent and the Grenadines,Upper middle income,VCT,2009,35,11840.9189453125,109852
Saint Vincent and the Grenadines,Upper middle income,VCT,1975,NA,NA,103897
Saint Vincent and the Grenadines,Upper middle income,VCT,1895,NA,NA,44380
Saint Vincent and the Grenadines,Upper middle income,VCT,1896,NA,NA,45086
Saint Vincent and the Grenadines,Upper middle income,VCT,1897,NA,NA,45802
Saint Vincent and the Grenadines,Upper middle income,VCT,1898,NA,NA,46530
Saint Vincent and the Grenadines,Upper middle income,VCT,600,NA,NA,9
Saint Vincent and the Grenadines,Upper middle income,VCT,1900,NA,NA,47180
Saint Vincent and the Grenadines,Upper middle income,VCT,1901,NA,NA,47101
Saint Vincent and the Grenadines,Upper middle income,VCT,1902,NA,NA,46752
Saint Vincent and the Grenadines,Upper middle income,VCT,1903,NA,NA,46132
Saint Vincent and the Grenadines,Upper middle income,VCT,1770,NA,NA,32092
Saint Vincent and the Grenadines,Upper middle income,VCT,1879,NA,NA,40374
Saint Vincent and the Grenadines,Upper middle income,VCT,2020,NA,12044.365234375,104644
Saint Vincent and the Grenadines,Upper middle income,VCT,1800,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1910,NA,NA,42467
Saint Vincent and the Grenadines,Upper middle income,VCT,1600,NA,NA,9244
Saint Vincent and the Grenadines,Upper middle income,VCT,1700,NA,NA,18488
Saint Vincent and the Grenadines,Upper middle income,VCT,1710,NA,NA,20004
Saint Vincent and the Grenadines,Upper middle income,VCT,2013,NA,11729.564453125,107469
Saint Vincent and the Grenadines,Upper middle income,VCT,2014,NA,11845.0078125,106934
Saint Vincent and the Grenadines,Upper middle income,VCT,1740,NA,NA,25337
Saint Vincent and the Grenadines,Upper middle income,VCT,1750,NA,NA,27414
Saint Vincent and the Grenadines,Upper middle income,VCT,1760,NA,NA,29661
Saint Vincent and the Grenadines,Upper middle income,VCT,2018,NA,12466.0009765625,105297
Saint Vincent and the Grenadines,Upper middle income,VCT,2019,NA,12489.1708984375,104940
Saint Vincent and the Grenadines,Upper middle income,VCT,1780,NA,NA,34723
Saint Vincent and the Grenadines,Upper middle income,VCT,0,NA,NA,0
Saint Vincent and the Grenadines,Upper middle income,VCT,1801,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1882,NA,NA,41005
Saint Vincent and the Grenadines,Upper middle income,VCT,1883,NA,NA,41005
Saint Vincent and the Grenadines,Upper middle income,VCT,1805,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1884,NA,NA,41005
Saint Vincent and the Grenadines,Upper middle income,VCT,1899,NA,NA,46990
Saint Vincent and the Grenadines,Upper middle income,VCT,2015,NA,11973.353515625,106493
Saint Vincent and the Grenadines,Upper middle income,VCT,1888,NA,NA,41006
Saint Vincent and the Grenadines,Upper middle income,VCT,1889,NA,NA,41136
Saint Vincent and the Grenadines,Upper middle income,VCT,100,NA,NA,0
Saint Vincent and the Grenadines,Upper middle income,VCT,1890,NA,NA,41399
Saint Vincent and the Grenadines,Upper middle income,VCT,1850,NA,NA,30026
Saint Vincent and the Grenadines,Upper middle income,VCT,1790,NA,NA,37569
Saint Vincent and the Grenadines,Upper middle income,VCT,1885,NA,NA,41005
Saint Vincent and the Grenadines,Upper middle income,VCT,1881,NA,NA,40899
Saint Vincent and the Grenadines,Upper middle income,VCT,1996,42,7673.71337890625,114301
Saint Vincent and the Grenadines,Upper middle income,VCT,1500,NA,NA,4622
Saint Vincent and the Grenadines,Upper middle income,VCT,1892,NA,NA,42330
Saint Vincent and the Grenadines,Upper middle income,VCT,2012,NA,11537.9580078125,108105
Saint Vincent and the Grenadines,Upper middle income,VCT,1806,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1807,NA,NA,25781
Saint Vincent and the Grenadines,Upper middle income,VCT,1886,NA,NA,41005
Saint Vincent and the Grenadines,Upper middle income,VCT,1880,NA,NA,40688
Saint Vincent and the Grenadines,Upper middle income,VCT,1894,NA,NA,43686
Saint Vincent and the Grenadines,Upper middle income,VCT,1887,NA,NA,41006
Saint Vincent and the Grenadines,Upper middle income,VCT,1893,NA,NA,43003
Saint Vincent and the Grenadines,Upper middle income,VCT,1891,NA,NA,41796
Samoa,Lower middle income,WSM,1950,NA,NA,87970
Samoa,Lower middle income,WSM,1944,NA,NA,72956
Samoa,Lower middle income,WSM,1948,NA,NA,78574
Samoa,Lower middle income,WSM,1949,NA,NA,80230
Samoa,Lower middle income,WSM,1823,NA,NA,47115
Samoa,Lower middle income,WSM,1824,NA,NA,47107
Samoa,Lower middle income,WSM,1951,NA,NA,89926
Samoa,Lower middle income,WSM,1947,NA,NA,77130
Samoa,Lower middle income,WSM,1952,NA,NA,91964
Samoa,Lower middle income,WSM,1943,NA,NA,71615
Samoa,Lower middle income,WSM,1816,NA,NA,47171
Samoa,Lower middle income,WSM,1826,NA,NA,47091
Samoa,Lower middle income,WSM,1936,NA,NA,62679
Samoa,Lower middle income,WSM,1822,NA,NA,47123
Samoa,Lower middle income,WSM,1986,NA,NA,166369
Samoa,Lower middle income,WSM,1825,NA,NA,47099
Samoa,Lower middle income,WSM,1988,NA,NA,167464
Samoa,Lower middle income,WSM,1989,NA,NA,167904
Samoa,Lower middle income,WSM,1953,NA,NA,93991
Samoa,Lower middle income,WSM,1828,NA,NA,47075
Samoa,Lower middle income,WSM,1817,NA,NA,47163
Samoa,Lower middle income,WSM,1818,NA,NA,47155
Samoa,Lower middle income,WSM,1917,NA,NA,36437
Samoa,Lower middle income,WSM,1820,NA,NA,47139
Samoa,Lower middle income,WSM,1935,NA,NA,61474
Samoa,Lower middle income,WSM,1946,NA,NA,75713
Samoa,Lower middle income,WSM,1809,NA,NA,47228
Samoa,Lower middle income,WSM,1937,NA,NA,63908
Samoa,Lower middle income,WSM,1987,NA,NA,166786
Samoa,Lower middle income,WSM,1939,NA,NA,66427
Samoa,Lower middle income,WSM,1940,NA,NA,67705
Samoa,Lower middle income,WSM,1827,NA,NA,47083
Samoa,Lower middle income,WSM,1942,NA,NA,70299
Samoa,Lower middle income,WSM,1829,NA,NA,47067
Samoa,Lower middle income,WSM,1954,NA,NA,96017
Samoa,Lower middle income,WSM,1945,NA,NA,74322
Samoa,Lower middle income,WSM,1819,NA,NA,47147
Samoa,Lower middle income,WSM,1983,NA,NA,166956
Samoa,Lower middle income,WSM,1934,NA,NA,60292
Samoa,Lower middle income,WSM,1821,NA,NA,47131
Samoa,Lower middle income,WSM,1984,NA,NA,166790
Samoa,Lower middle income,WSM,1985,NA,NA,166533
Samoa,Lower middle income,WSM,1992,32,3892.35546875,169817
Samoa,Lower middle income,WSM,1993,30,4012.4931640625,171375
Samoa,Lower middle income,WSM,1941,NA,NA,68996
Samoa,Lower middle income,WSM,1995,30,4099.51513671875,174917
Samoa,Lower middle income,WSM,1897,NA,NA,33606
Samoa,Lower middle income,WSM,1898,NA,NA,33369
Samoa,Lower middle income,WSM,1955,NA,NA,98054
Samoa,Lower middle income,WSM,1956,NA,NA,100314
Samoa,Lower middle income,WSM,1918,NA,NA,36240
Samoa,Lower middle income,WSM,1982,NA,NA,166899
Samoa,Lower middle income,WSM,1959,NA,NA,109822
Samoa,Lower middle income,WSM,1835,NA,NA,47019
Samoa,Lower middle income,WSM,1836,NA,NA,47011
Samoa,Lower middle income,WSM,1960,NA,NA,113351
Samoa,Lower middle income,WSM,1961,NA,NA,116840
Samoa,Lower middle income,WSM,1994,30,3874.05004882812,173120
Samoa,Lower middle income,WSM,1963,NA,NA,123435
Samoa,Lower middle income,WSM,2021,NA,NA,218781
Samoa,Lower middle income,WSM,1869,NA,NA,40989
Samoa,Lower middle income,WSM,1899,NA,NA,33272
Samoa,Lower middle income,WSM,1900,NA,NA,33318
Samoa,Lower middle income,WSM,1981,NA,NA,166201
Samoa,Lower middle income,WSM,1957,NA,NA,103105
Samoa,Lower middle income,WSM,1933,NA,NA,59133
Samoa,Lower middle income,WSM,1808,NA,NA,47236
Samoa,Lower middle income,WSM,1810,NA,NA,47220
Samoa,Lower middle income,WSM,1811,NA,NA,47211
Samoa,Lower middle income,WSM,1812,NA,NA,47203
Samoa,Lower middle income,WSM,1938,NA,NA,65161
Samoa,Lower middle income,WSM,1814,NA,NA,47187
Samoa,Lower middle income,WSM,1815,NA,NA,47179
Samoa,Lower middle income,WSM,1976,NA,NA,158155
Samoa,Lower middle income,WSM,1870,NA,NA,40699
Samoa,Lower middle income,WSM,1914,NA,NA,37040
Samoa,Lower middle income,WSM,1915,NA,NA,36838
Samoa,Lower middle income,WSM,1932,NA,NA,57996
Samoa,Lower middle income,WSM,1902,NA,NA,33841
Samoa,Lower middle income,WSM,1861,NA,NA,43381
